# VIPERS Database
# File    : VIPERS_W4_SPECTRO_PDR1.txt.gz
# Date    : 2013-10-15 10:46
# Table   : W4_SPECTRO_PDR1
# Columns : 14
# Rows    : 30698
# SQL     : SELECT W4_SPECTRO_PDR1.id_IAU, W4_SPECTRO_PDR1.num, W4_SPEC
#           TRO_PDR1.alpha, W4_SPECTRO_PDR1.delta, W4_SPECTRO_PDR1.selm
#           ag, W4_SPECTRO_PDR1.errselmag, W4_SPECTRO_PDR1.pointing, W4
#           _SPECTRO_PDR1.quadrant, W4_SPECTRO_PDR1.zflg, W4_SPECTRO_PD
#           R1.zspec, W4_SPECTRO_PDR1.epoch, W4_SPECTRO_PDR1.photoMask,
#            W4_SPECTRO_PDR1.tsr, W4_SPECTRO_PDR1.ssr FROM W4_SPECTRO_P
#           DR1
# id_IAU	num	alpha	delta	selmag	errselmag	pointing	quadrant	zflg	zspec	epoch	photoMask	tsr	ssr
# CHAR	VARCHAR	DOUBLE	DOUBLE	FLOAT	FLOAT	VARCHAR	INT	FLOAT	FLOAT	INT	CHAR	FLOAT	FLOAT
# 		deg	deg	mag	mag								
VIPERS 403067710	403067710	332.254625	1.133495	20.8276	0.0111	W4P008	1	  0.0	9.9999	1	1	0.4479	-1.000
VIPERS 403048018	403048018	332.258158	1.041498	22.3224	0.0309	W4P008	1	  4.5	0.7428	1	1	0.4463	0.771
VIPERS 403062525	403062525	332.259061	1.110414	22.4883	0.0436	W4P008	1	  2.5	0.7039	1	1	0.4463	0.771
VIPERS 403072789	403072789	332.257002	1.156824	22.4828	0.0491	W4P008	1	  1.5	0.7191	1	1	0.4463	-1.000
VIPERS 403060704	403060704	332.261277	1.102652	21.8293	0.0297	W4P008	1	  2.5	0.7030	1	1	0.4508	0.838
VIPERS 403048431	403048431	332.263327	1.045642	20.9868	0.0147	W4P008	1	  2.2	0.7415	1	1	0.4479	0.939
VIPERS 403061271	403061271	332.263540	1.104881	21.9411	0.0256	W4P008	1	  2.5	0.7024	1	1	0.4508	0.838
VIPERS 403046658	403046658	332.265617	1.035368	21.3965	0.0159	W4P008	1	  1.2	0.8906	1	1	0.4519	-1.000
VIPERS 403063459	403063459	332.265240	1.115016	22.3033	0.0357	W4P008	1	  1.5	0.5870	1	1	0.4463	-1.000
VIPERS 403052350	403052350	332.267618	1.063853	21.3034	0.0192	W4P008	1	  2.2	0.6110	1	1	0.4519	0.914
VIPERS 403065255	403065255	332.267869	1.122769	20.9858	0.0105	W4P008	1	  4.5	0.5070	1	1	0.4479	0.935
VIPERS 403068923	403068923	332.269115	1.142553	20.7183	0.0147	W4P008	1	  0.0	9.9999	1	1	0.4582	-1.000
VIPERS 403047393	403047393	332.271863	1.041303	20.8176	0.0133	W4P008	1	  3.2	0.7930	1	1	0.4479	0.939
VIPERS 403063094	403063094	332.271762	1.113336	21.4626	0.0133	W4P008	1	  2.2	0.0000	1	1	0.4519	-1.000
VIPERS 403049635	403049635	332.273479	1.050889	20.1862	0.0055	W4P008	1	  4.2	0.0000	1	1	0.4392	-1.000
VIPERS 403049035	403049035	332.274971	1.047151	21.8059	0.0218	W4P008	1	  2.5	0.6883	1	1	0.4508	0.856
VIPERS 403068112	403068112	332.274430	1.141515	17.8594	0.0014	W4P008	1	  4.4	0.1492	1	1	0.4107	0.800
VIPERS 403052558	403052558	332.276911	1.063588	23.1532	0.0640	W4P008	1	 20.0	9.9999	1	1	-99.0000	-99.000
VIPERS 403052346	403052346	332.277587	1.063455	22.0606	0.0475	W4P008	1	  2.5	0.9120	1	1	0.4524	0.745
VIPERS 403059990	403059990	332.276796	1.101939	21.7031	0.0191	W4P008	1	  2.2	0.8951	1	1	0.4525	0.821
VIPERS 403048114	403048114	332.280872	1.041990	22.2238	0.0264	W4P008	1	  2.5	0.6447	1	1	0.4524	0.756
VIPERS 403067798	403067798	332.279979	1.134364	21.9516	0.0245	W4P008	1	  2.5	0.8913	1	1	0.4508	0.821
VIPERS 403058148	403058148	332.282157	1.091395	22.4945	0.0338	W4P008	1	  2.2	0.0000	1	1	-1.0000	-1.000
VIPERS 403067695	403067695	332.281909	1.133514	22.4943	0.0515	W4P008	1	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 403065999	403065999	332.285599	1.126782	22.4007	0.0310	W4P008	1	  1.5	0.6450	1	1	0.4463	-1.000
VIPERS 403046679	403046679	332.287719	1.035153	22.4108	0.0420	W4P008	1	  2.5	0.7938	1	1	0.4463	0.771
VIPERS 403065040	403065040	332.288822	1.122982	20.3306	0.0068	W4P008	1	  3.4	0.5060	1	1	0.4472	0.966
VIPERS 403068087	403068087	332.290413	1.135997	22.2088	0.0225	W4P008	1	  1.2	0.4036	1	1	0.4524	-1.000
VIPERS 403053345	403053345	332.293993	1.068516	21.1653	0.0105	W4P008	1	  3.2	0.0000	1	1	0.4410	-1.000
VIPERS 403062216	403062216	332.293275	1.109199	21.1226	0.0158	W4P008	1	  1.5	0.6115	1	1	0.4410	-1.000
VIPERS 403051701	403051701	332.295801	1.059823	21.9437	0.0212	W4P008	1	  2.2	0.0000	1	1	-1.0000	-1.000
VIPERS 403072070	403072070	332.295990	1.154125	22.4454	0.0280	W4P008	1	  0.0	9.9999	1	1	-1.0000	-1.000
VIPERS 403047580	403047580	332.298595	1.039478	22.3132	0.0306	W4P008	1	  2.5	0.7654	1	1	0.4463	0.771
VIPERS 403063680	403063680	332.297859	1.116278	22.2283	0.0226	W4P008	1	 12.2	3.4549	1	1	-1.0000	-1.000
VIPERS 403063731	403063731	332.298447	1.116094	20.9023	0.0102	W4P008	1	 20.0	9.9999	1	1	-1.0000	-1.000
VIPERS 403055377	403055377	332.300789	1.077756	22.0567	0.0298	W4P008	1	  0.0	9.9999	1	1	0.4524	-1.000
VIPERS 403066027	403066027	332.299817	1.126961	22.4597	0.0382	W4P008	1	  9.5	0.9330	1	1	0.4463	0.745
VIPERS 403072031	403072031	332.301723	1.153689	21.6972	0.0142	W4P008	1	  0.0	9.9999	1	1	0.4525	-1.000
VIPERS 403069151	403069151	332.303860	1.140542	21.9381	0.0229	W4P008	1	  0.0	9.9999	1	1	0.4508	-1.000
VIPERS 402054465	402054465	331.424166	1.039045	22.0213	0.0231	W4P005	1	  4.5	0.5879	1	1	0.4524	0.718
VIPERS 402063631	402063631	331.424923	1.081394	22.2158	0.0290	W4P005	1	  4.5	0.5073	1	1	0.4524	0.646
VIPERS 402078357	402078357	331.424463	1.142532	20.9071	0.0088	W4P005	1	  4.4	0.6283	1	1	0.4479	0.959
VIPERS 402059935	402059935	331.426468	1.064369	22.4325	0.0454	W4P005	1	  1.5	0.9590	1	1	0.4463	-1.000
VIPERS 402060324	402060324	331.427794	1.066162	20.9971	0.0100	W4P005	1	  4.2	0.7908	1	1	0.4479	0.939
VIPERS 402054758	402054758	331.429052	1.042487	20.8759	0.0113	W4P005	1	  4.5	0.6404	1	1	0.4479	0.959
VIPERS 402064565	402064565	331.429891	1.085643	21.8354	0.0180	W4P005	1	  4.2	0.0000	1	1	0.4508	-1.000
VIPERS 402081060	402081060	331.430533	1.154138	22.0497	0.0243	W4P005	1	  1.2	0.5424	1	1	0.4524	-1.000
VIPERS 402059325	402059325	331.432187	1.062169	21.1990	0.0133	W4P005	1	  4.5	0.7920	1	1	0.4410	0.903
VIPERS 402079190	402079190	331.432076	1.145931	20.7552	0.0065	W4P005	1	  4.4	0.7930	1	1	0.4479	0.939
VIPERS 402061470	402061470	331.433602	1.071176	22.4891	0.0266	W4P005	1	 14.4	1.1496	1	1	0.4463	-1.000
VIPERS 402057277	402057277	331.435300	1.052552	21.0964	0.0150	W4P005	1	  4.2	0.6868	1	1	0.4410	0.920
VIPERS 402075595	402075595	331.435809	1.131595	21.9512	0.0216	W4P005	1	  3.5	0.8662	1	1	0.4508	0.821
VIPERS 402063239	402063239	331.438241	1.079006	20.9476	0.0099	W4P005	1	  4.2	0.5060	1	1	0.4479	0.935
VIPERS 402076729	402076729	331.438808	1.136340	19.8590	0.0046	W4P005	1	  4.5	0.6716	1	1	0.4628	0.978
VIPERS 402059785	402059785	331.440530	1.064012	21.3405	0.0134	W4P005	1	  2.2	0.5352	1	1	0.4519	0.858
VIPERS 402075440	402075440	331.439960	1.130000	20.5321	0.0054	W4P005	1	  4.5	0.5172	1	1	0.4582	0.935
VIPERS 402066092	402066092	331.442682	1.092070	21.4720	0.0178	W4P005	1	  3.5	0.6724	1	1	0.4519	0.920
VIPERS 402075319	402075319	331.442319	1.130516	21.5397	0.0123	W4P005	1	  4.5	0.6728	1	1	0.4525	0.856
VIPERS 402057477	402057477	331.445462	1.052660	21.7641	0.0186	W4P005	1	  3.5	0.7175	1	1	0.4508	0.838
VIPERS 402066507	402066507	331.444897	1.093563	22.0517	0.0329	W4P005	1	  0.0	9.9999	1	1	0.4524	-1.000
VIPERS 402079074	402079074	331.444283	1.145522	20.1733	0.0047	W4P005	1	  4.4	0.6701	1	1	0.4392	0.982
VIPERS 402057356	402057356	331.448776	1.052132	21.2707	0.0121	W4P005	1	  4.5	0.7189	1	1	0.4519	0.903
VIPERS 402071822	402071822	331.448317	1.116632	22.0281	0.0187	W4P005	1	  3.5	0.8640	1	1	0.4524	0.750
VIPERS 402079647	402079647	331.452557	1.147616	21.3588	0.0107	W4P005	1	  2.2	0.7051	1	1	0.4519	0.903
VIPERS 402052681	402052681	331.455351	1.031159	19.6917	0.0022	W4P005	1	  4.2	0.0000	1	1	0.4290	-1.000
VIPERS 402064054	402064054	331.454594	1.082654	21.2675	0.0127	W4P005	1	  4.2	0.5889	1	1	0.4519	0.914
VIPERS 402078123	402078123	331.454206	1.142640	22.3604	0.0199	W4P005	1	  4.2	0.5990	1	1	0.4463	0.718
VIPERS 402054080	402054080	331.456544	1.036941	22.0965	0.0264	W4P005	1	  9.5	0.9084	1	1	0.4524	0.745
VIPERS 402064141	402064141	331.456743	1.085143	19.4982	0.0038	W4P005	1	  4.4	0.4490	1	1	0.4866	1.000
VIPERS 402064524	402064524	331.457895	1.084848	21.1644	0.0130	W4P005	1	  2.2	0.7272	1	1	0.4410	0.903
VIPERS 402056923	402056923	331.459783	1.050103	21.9805	0.0311	W4P005	1	  9.2	0.8659	1	1	0.4508	0.821
VIPERS 402066097	402066097	331.459643	1.092717	21.8294	0.0137	W4P005	1	  1.2	0.0000	1	1	-1.0000	-1.000
VIPERS 402059569	402059569	331.463260	1.062749	20.6830	0.0073	W4P005	1	  4.5	0.5530	1	1	0.4582	0.949
VIPERS 402073041	402073041	331.463508	1.121495	21.9428	0.0268	W4P005	1	  1.2	1.4541	1	1	0.4508	-1.000
VIPERS 402082965	402082965	331.463243	1.161708	20.7027	0.0067	W4P005	1	  4.4	0.4964	1	1	0.4582	0.884
VIPERS 402060393	402060393	331.465529	1.066421	22.4630	0.0345	W4P005	1	  2.5	0.7994	1	1	0.4463	0.771
VIPERS 402054703	402054703	331.467265	1.039691	22.2295	0.0204	W4P005	1	  2.5	0.5952	1	1	0.4524	0.718
VIPERS 402067811	402067811	331.467132	1.100067	22.4097	0.0259	W4P005	1	  1.2	1.3252	1	1	0.4463	-1.000
VIPERS 402081872	402081872	331.468362	1.157999	22.2072	0.0181	W4P005	1	  1.5	0.9148	1	1	0.4524	-1.000
VIPERS 402070374	402070374	331.470618	1.110597	22.3059	0.0260	W4P005	1	  3.5	0.8970	1	1	0.4463	0.750
VIPERS 402082529	402082529	331.470887	1.160344	20.9009	0.0072	W4P005	1	  4.2	0.9159	1	1	0.4479	0.873
VIPERS 402050831	402050831	331.473185	1.032919	19.5976	0.0126	W4P005	1	  1.2	0.1697	1	0	-99.0000	-99.000
VIPERS 402064020	402064020	331.474342	1.083174	21.7626	0.0193	W4P005	1	  1.2	1.3616	1	1	0.4508	-1.000
VIPERS 402066423	402066423	331.476300	1.093468	20.7041	0.0073	W4P005	1	  4.5	0.5567	1	1	0.4582	0.949
VIPERS 402054266	402054266	331.479325	1.038945	19.3164	0.0019	W4P005	1	  4.2	0.0000	1	1	-1.0000	-1.000
VIPERS 402072428	402072428	331.479687	1.119587	22.3420	0.0228	W4P005	1	  2.5	0.6741	1	1	0.4463	0.756
VIPERS 402081973	402081973	331.480136	1.158351	22.0705	0.0234	W4P005	1	  2.5	0.7723	1	1	0.4524	0.771
VIPERS 402054400	402054400	331.482576	1.038599	21.4298	0.0122	W4P005	1	  4.5	0.6717	1	1	0.4519	0.920
VIPERS 402073211	402073211	331.481783	1.123164	22.4216	0.0246	W4P005	1	  2.2	0.0000	1	1	-1.0000	-1.000
VIPERS 402052823	402052823	331.485819	1.031162	22.2317	0.0203	W4P005	1	  2.2	0.5165	1	1	0.4524	0.646
VIPERS 402063767	402063767	331.486840	1.082248	22.2005	0.0227	W4P005	1	  3.5	0.6733	1	1	0.4524	0.756
VIPERS 402058906	402058906	331.489327	1.059408	21.8881	0.0183	W4P005	1	  0.0	9.9999	1	1	-1.0000	-1.000
VIPERS 402074034	402074034	331.489025	1.126033	22.1287	0.0213	W4P005	1	  4.5	0.5904	1	1	0.4524	0.718
VIPERS 402082220	402082220	331.490661	1.158437	20.7252	0.0091	W4P005	1	  2.5	0.6109	1	1	0.4582	0.959
VIPERS 402064920	402064920	331.492975	1.086236	20.6248	0.0077	W4P005	1	  3.5	0.2663	1	1	0.4582	0.875
VIPERS 402074711	402074711	331.492457	1.129115	22.3903	0.0230	W4P005	1	  4.4	0.6836	1	1	0.4463	0.756
VIPERS 402066584	402066584	331.494124	1.095001	22.3217	0.0218	W4P005	1	  2.5	0.4979	1	1	0.4463	0.608
VIPERS 402058059	402058059	331.498369	1.056910	20.5373	0.0076	W4P005	1	  2.5	0.6073	1	1	0.4582	0.949
VIPERS 402065276	402065276	331.500408	1.088328	22.3706	0.0373	W4P005	1	  1.2	0.6404	1	1	0.4463	-1.000
VIPERS 402056389	402056389	331.503421	1.047585	22.4786	0.0292	W4P005	1	  9.5	0.9646	1	1	0.4463	0.745
VIPERS 402077655	402077655	331.503055	1.139926	22.1772	0.0208	W4P005	1	  2.5	0.4544	1	1	0.4524	0.608
VIPERS 402083088	402083088	331.504340	1.161818	20.7454	0.0074	W4P005	1	  4.5	0.6750	1	1	0.4582	0.959
VIPERS 402073339	402073339	331.505861	1.123019	21.9363	0.0175	W4P005	1	  1.5	0.5687	1	1	0.4508	-1.000
VIPERS 402081622	402081622	331.506873	1.156594	20.3570	0.0055	W4P005	1	  4.5	0.5587	1	1	0.4472	0.967
VIPERS 402053293	402053293	331.509976	1.033410	21.9477	0.0230	W4P005	1	  1.2	1.3774	1	1	0.4508	-1.000
VIPERS 402075263	402075263	331.511975	1.130598	22.2333	0.0282	W4P005	1	  0.0	9.9999	1	1	0.4524	-1.000
VIPERS 402071820	402071820	331.513354	1.116611	22.3212	0.0236	W4P005	1	  9.2	0.9588	1	1	0.4463	0.745
VIPERS 402062051	402062051	331.515701	1.073812	21.6730	0.0220	W4P005	1	  1.2	1.0204	1	1	0.4525	-1.000
VIPERS 402059107	402059107	331.517372	1.060278	22.2700	0.0358	W4P005	1	  2.2	0.7159	1	1	0.4463	0.771
VIPERS 402081457	402081457	331.516864	1.160233	19.7704	0.0125	W4P005	1	  2.2	0.5601	1	1	0.4628	0.952
VIPERS 402061219	402061219	331.518961	1.073206	20.2525	0.0089	W4P005	1	  2.5	0.7040	1	1	0.4472	0.967
VIPERS 402082824	402082824	331.518316	1.161069	20.7203	0.0055	W4P005	1	  2.5	0.5585	1	1	0.4582	0.949
VIPERS 402062721	402062721	331.520441	1.077414	22.1595	0.0209	W4P005	1	  4.2	0.5999	1	1	0.4524	0.718
VIPERS 402052128	402052128	331.521975	1.030890	22.4131	0.0362	W4P005	1	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 402076748	402076748	331.521646	1.136560	21.9389	0.0171	W4P005	1	  9.5	0.9533	1	1	0.4508	0.781
VIPERS 402064356	402064356	331.523318	1.084394	22.4744	0.0466	W4P005	1	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 402076294	402076294	331.524890	1.133971	21.2530	0.0105	W4P005	1	  4.2	0.6434	1	1	0.4519	0.920
VIPERS 402081618	402081618	331.527255	1.156240	22.4548	0.0329	W4P005	1	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 402080078	402080078	331.529040	1.150538	22.2808	0.0286	W4P005	1	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 402067313	402067313	331.533078	1.097899	22.3947	0.0228	W4P005	1	  2.5	0.5568	1	1	0.4463	0.718
VIPERS 402067151	402067151	331.280495	1.096399	20.5878	0.0046	W4P005	2	  4.4	0.0000	1	1	-1.0000	-1.000
VIPERS 402082121	402082121	331.280537	1.159299	21.4250	0.0129	W4P005	2	  4.5	0.7274	1	1	0.4519	0.903
VIPERS 402055132	402055132	331.282153	1.042078	21.0040	0.0080	W4P005	2	  4.5	0.7932	1	1	0.4410	0.903
VIPERS 402079572	402079572	331.282581	1.148296	22.3942	0.0269	W4P005	2	  3.2	0.7254	1	1	0.4463	0.771
VIPERS 402076695	402076695	331.284081	1.135813	20.6156	0.0066	W4P005	2	  1.5	0.6228	1	1	0.4582	-1.000
VIPERS 402063233	402063233	331.285832	1.079158	21.3568	0.0163	W4P005	2	  3.5	0.7183	1	1	0.4519	0.903
VIPERS 402054667	402054667	331.288121	1.039772	22.0168	0.0184	W4P005	2	  2.5	0.9194	1	1	0.4524	0.745
VIPERS 402078571	402078571	331.288394	1.144276	22.0266	0.0166	W4P005	2	  4.5	0.6870	1	1	0.4524	0.756
VIPERS 402053561	402053561	331.288659	1.035174	23.7696	0.0719	W4P005	2	 20.0	9.9999	1	1	-99.0000	-99.000
VIPERS 402053755	402053755	331.292234	1.035433	22.0362	0.0177	W4P005	2	  1.2	0.9993	1	1	0.4524	-1.000
VIPERS 402062484	402062484	331.290759	1.077630	21.0600	0.0127	W4P005	2	  4.5	0.5584	1	1	0.4410	0.914
VIPERS 402077981	402077981	331.291861	1.142898	21.3160	0.0089	W4P005	2	  4.5	0.6376	1	1	0.4519	0.920
VIPERS 402054806	402054806	331.293830	1.040673	21.6266	0.0155	W4P005	2	  1.2	1.0018	1	1	0.4525	-1.000
VIPERS 402080895	402080895	331.294161	1.153099	21.2993	0.0116	W4P005	2	  1.5	0.4268	1	1	0.4519	-1.000
VIPERS 402056651	402056651	331.295815	1.049184	21.3232	0.0152	W4P005	2	  4.5	0.7450	1	1	0.4519	0.903
VIPERS 402067851	402067851	331.295989	1.100356	20.1366	0.0052	W4P005	2	  4.4	0.6228	1	1	0.4392	0.982
VIPERS 402077318	402077318	331.296519	1.138999	22.0167	0.0164	W4P005	2	  1.2	0.1468	1	1	0.4524	-1.000
VIPERS 402066555	402066555	331.297051	1.095563	17.3230	0.0005	W4P005	2	 24.2	0.0000	1	1	-99.0000	-99.000
VIPERS 402066900	402066900	331.299259	1.095880	22.3828	0.0257	W4P005	2	  2.5	0.9079	1	1	0.4463	0.745
VIPERS 402076577	402076577	331.298834	1.134870	22.0781	0.0257	W4P005	2	  0.0	9.9999	1	1	0.4524	-1.000
VIPERS 402055256	402055256	331.301004	1.043073	21.6477	0.0186	W4P005	2	  2.5	0.5829	1	1	0.4525	0.844
VIPERS 402065158	402065158	331.301007	1.088560	22.2197	0.0191	W4P005	2	  2.2	0.0000	1	1	-1.0000	-1.000
VIPERS 402074196	402074196	331.301730	1.125956	22.0156	0.0194	W4P005	2	  1.2	0.4926	1	1	0.4524	-1.000
VIPERS 402057152	402057152	331.303364	1.051463	21.0772	0.0098	W4P005	2	  4.2	0.5813	1	1	0.4410	0.914
VIPERS 402068274	402068274	331.303569	1.100912	20.3542	0.0064	W4P005	2	  2.5	0.7286	1	1	0.4472	0.967
VIPERS 402080482	402080482	331.303254	1.151418	21.7578	0.0153	W4P005	2	  1.5	0.5070	1	1	0.4508	-1.000
VIPERS 402054238	402054238	331.304690	1.038281	21.2718	0.0105	W4P005	2	  3.5	0.8451	1	1	0.4519	0.864
VIPERS 402061560	402061560	331.305092	1.075928	20.1110	0.0059	W4P005	2	  4.5	0.6811	1	1	0.4392	0.982
VIPERS 402075155	402075155	331.305157	1.130043	21.0667	0.0078	W4P005	2	  2.5	0.4943	1	1	0.4410	0.776
VIPERS 402064807	402064807	331.306917	1.085851	21.3838	0.0161	W4P005	2	  2.5	0.7442	1	1	0.4519	0.903
VIPERS 402077375	402077375	331.306913	1.139573	22.3280	0.0215	W4P005	2	  4.2	0.7025	1	1	0.4463	0.771
VIPERS 402055505	402055505	331.308312	1.043488	22.3328	0.0293	W4P005	2	  2.5	0.9098	1	1	0.4463	0.745
VIPERS 402072960	402072960	331.309066	1.121432	22.0709	0.0256	W4P005	2	  0.0	9.9999	1	1	0.4524	-1.000
VIPERS 402059775	402059775	331.316354	1.063624	22.3159	0.0258	W4P005	2	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 402070335	402070335	331.316450	1.109917	22.2741	0.0246	W4P005	2	  4.2	0.7180	1	1	0.4463	0.771
VIPERS 402053272	402053272	331.318314	1.034953	22.4722	0.0285	W4P005	2	  1.5	0.5204	1	1	0.4463	-1.000
VIPERS 402067496	402067496	331.317771	1.097725	21.2775	0.0148	W4P005	2	  2.5	0.7951	1	1	0.4519	0.903
VIPERS 402081484	402081484	331.319454	1.155115	21.7871	0.0197	W4P005	2	  1.2	0.8806	1	1	0.4508	-1.000
VIPERS 402058134	402058134	331.320346	1.055636	22.4496	0.0273	W4P005	2	  1.5	0.7569	1	1	0.4463	-1.000
VIPERS 402071727	402071727	331.321161	1.115929	22.1696	0.0226	W4P005	2	  1.2	0.5838	1	1	0.4524	-1.000
VIPERS 402058089	402058089	331.322474	1.055633	21.6353	0.0160	W4P005	2	  2.5	0.9057	1	1	0.4525	0.781
VIPERS 402079603	402079603	331.322718	1.148365	19.7499	0.0032	W4P005	2	  4.4	0.5313	1	1	0.4290	0.983
VIPERS 402065817	402065817	331.325770	1.091453	22.3937	0.0222	W4P005	2	  2.5	0.6398	1	1	0.4463	0.756
VIPERS 402074496	402074496	331.324393	1.128647	23.6632	0.0615	W4P005	2	 20.0	9.9999	1	1	-99.0000	-99.000
VIPERS 402074919	402074919	331.324887	1.128520	22.3042	0.0263	W4P005	2	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 402061679	402061679	331.327681	1.072625	21.4478	0.0140	W4P005	2	  1.5	0.9978	1	1	0.4519	-1.000
VIPERS 402082239	402082239	331.328492	1.158661	21.0598	0.0075	W4P005	2	  4.2	0.0000	1	1	0.4410	-1.000
VIPERS 402061136	402061136	331.329443	1.069557	22.2581	0.0349	W4P005	2	  1.2	1.4289	1	1	0.4463	-1.000
VIPERS 402053297	402053297	331.331347	1.033007	22.1611	0.0203	W4P005	2	  3.5	0.9072	1	1	0.4524	0.745
VIPERS 402081964	402081964	331.332278	1.157849	21.5130	0.0106	W4P005	2	  4.5	0.7012	1	1	0.4525	0.838
VIPERS 402055600	402055600	331.333731	1.043839	21.9601	0.0218	W4P005	2	  2.5	0.9081	1	1	0.4508	0.781
VIPERS 402081391	402081391	331.334738	1.156165	20.2104	0.0059	W4P005	2	  3.5	0.6995	1	1	0.4392	0.982
VIPERS 402057633	402057633	331.335430	1.053426	22.4313	0.0375	W4P005	2	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 402057268	402057268	331.336705	1.053272	20.2335	0.0057	W4P005	2	 23.2	0.0000	1	1	-1.0000	-1.000
VIPERS 402072056	402072056	331.335986	1.117482	22.1535	0.0170	W4P005	2	  9.2	0.8971	1	1	0.4524	0.750
VIPERS 402080756	402080756	331.336898	1.154948	21.7332	0.0191	W4P005	2	  4.5	0.6974	1	1	0.4525	0.856
VIPERS 402053317	402053317	331.338609	1.033255	21.4462	0.0106	W4P005	2	  3.5	0.5579	1	1	0.4519	0.914
VIPERS 402064347	402064347	331.338360	1.084965	22.1706	0.0243	W4P005	2	  3.2	0.6810	1	1	0.4524	0.756
VIPERS 402075931	402075931	331.338456	1.132601	21.6313	0.0173	W4P005	2	  3.5	0.6474	1	1	0.4525	0.856
VIPERS 402065971	402065971	331.340462	1.091406	22.2811	0.0306	W4P005	2	  3.5	0.7173	1	1	0.4463	0.771
VIPERS 402065775	402065775	331.341927	1.091498	23.4810	0.0667	W4P005	2	 20.0	9.9999	1	1	-99.0000	-99.000
VIPERS 402082343	402082343	331.342388	1.159021	21.8472	0.0190	W4P005	2	  3.2	0.7000	1	1	0.4508	0.856
VIPERS 402054111	402054111	331.342725	1.050239	15.1827	0.0002	W4P005	2	 24.2	0.0000	1	0	-99.0000	-99.000
VIPERS 402055580	402055580	331.344567	1.049737	18.7049	0.0017	W4P005	2	  4.2	0.0000	1	0	-99.0000	-99.000
VIPERS 402069038	402069038	331.344721	1.104992	22.0632	0.0159	W4P005	2	  2.5	0.7302	1	1	0.4524	0.771
VIPERS 402081286	402081286	331.343907	1.155185	22.2426	0.0199	W4P005	2	  1.5	0.4534	1	1	0.4524	-1.000
VIPERS 402071851	402071851	331.346195	1.115217	21.0538	0.0092	W4P005	2	  4.4	0.6478	1	1	0.4410	0.920
VIPERS 402058827	402058827	331.347893	1.059123	22.3884	0.0431	W4P005	2	  9.2	0.8436	1	1	0.4463	0.750
VIPERS 402070295	402070295	331.348003	1.110271	21.9643	0.0177	W4P005	2	  1.5	0.7328	1	1	0.4508	-1.000
VIPERS 402082174	402082174	331.349041	1.158522	21.0721	0.0075	W4P005	2	  4.5	0.6976	1	1	0.4410	0.920
VIPERS 402064848	402064848	331.350709	1.086362	21.6576	0.0171	W4P005	2	  4.2	0.7872	1	1	0.4525	0.838
VIPERS 402073715	402073715	331.350910	1.124542	21.8759	0.0149	W4P005	2	  1.5	0.6844	1	1	0.4508	-1.000
VIPERS 402064154	402064154	331.352545	1.084268	19.7781	0.0030	W4P005	2	  3.4	0.0000	1	1	-1.0000	-1.000
VIPERS 402076732	402076732	331.352748	1.135297	20.6441	0.0066	W4P005	2	  3.5	0.6738	1	1	0.4582	0.959
VIPERS 402057147	402057147	331.357344	1.051765	21.1656	0.0129	W4P005	2	  3.5	0.5706	1	1	0.4410	0.914
VIPERS 402067436	402067436	331.358310	1.098000	21.7398	0.0190	W4P005	2	  2.5	0.7431	1	1	0.4525	0.838
VIPERS 402078137	402078137	331.358425	1.141421	20.6578	0.0064	W4P005	2	  4.5	0.5703	1	1	0.4582	0.949
VIPERS 402064220	402064220	331.359655	1.083496	21.1900	0.0166	W4P005	2	  4.5	0.5205	1	1	0.4410	0.858
VIPERS 402078786	402078786	331.360360	1.144588	21.4150	0.0156	W4P005	2	  1.5	0.5731	1	1	0.4519	-1.000
VIPERS 402053397	402053397	331.362033	1.033706	22.4062	0.0233	W4P005	2	  1.2	0.0000	1	1	-1.0000	-1.000
VIPERS 402055628	402055628	331.363948	1.043897	21.1461	0.0138	W4P005	2	  3.5	0.5726	1	1	0.4410	0.914
VIPERS 402063813	402063813	331.364143	1.083824	20.2692	0.0110	W4P005	2	  4.2	0.6819	1	1	0.4472	0.982
VIPERS 402074088	402074088	331.363530	1.126138	22.3468	0.0249	W4P005	2	  4.2	0.7121	1	1	0.4463	0.771
VIPERS 402062805	402062805	331.366867	1.077404	22.3926	0.0289	W4P005	2	  4.5	0.6850	1	1	0.4463	0.756
VIPERS 402072959	402072959	331.369460	1.121120	21.8157	0.0186	W4P005	2	  2.5	0.6564	1	1	0.4508	0.856
VIPERS 402055290	402055290	331.370948	1.044278	21.9653	0.0274	W4P005	2	  4.2	0.8442	1	1	0.4508	0.821
VIPERS 402072341	402072341	331.371356	1.118447	22.1122	0.0352	W4P005	2	  1.5	0.6436	1	1	0.4524	-1.000
VIPERS 402081781	402081781	331.371113	1.156605	22.3939	0.0297	W4P005	2	  2.5	0.6218	1	1	0.4463	0.756
