# VIPERS Database
# File    : VIPERS_W1_SPECTRO_PDR1.txt.gz
# Date    : 2013-10-15 10:43
# Table   : W1_SPECTRO_PDR1
# Columns : 14
# Rows    : 30523
# SQL     : SELECT W1_SPECTRO_PDR1.id_IAU, W1_SPECTRO_PDR1.num, W1_SPEC
#           TRO_PDR1.alpha, W1_SPECTRO_PDR1.delta, W1_SPECTRO_PDR1.selm
#           ag, W1_SPECTRO_PDR1.errselmag, W1_SPECTRO_PDR1.pointing, W1
#           _SPECTRO_PDR1.quadrant, W1_SPECTRO_PDR1.zflg, W1_SPECTRO_PD
#           R1.zspec, W1_SPECTRO_PDR1.epoch, W1_SPECTRO_PDR1.photoMask,
#            W1_SPECTRO_PDR1.tsr, W1_SPECTRO_PDR1.ssr FROM W1_SPECTRO_P
#           DR1
# id_IAU	num	alpha	delta	selmag	errselmag	pointing	quadrant	zflg	zspec	epoch	photoMask	tsr	ssr
# CHAR	VARCHAR	DOUBLE	DOUBLE	FLOAT	FLOAT	VARCHAR	INT	FLOAT	FLOAT	INT	CHAR	FLOAT	FLOAT
# 		deg	deg	mag	mag								
VIPERS 127072748	127072748	37.936057	-4.349557	19.7610	0.0036	W1P059	3	 11.2	1.1865	1	1	-1.0000	-1.000
VIPERS 127066838	127066838	37.939473	-4.377025	21.7874	0.0312	W1P059	3	  3.5	0.8896	1	1	0.4508	0.821
VIPERS 127063834	127063834	37.941532	-4.391554	21.7080	0.0278	W1P059	3	  4.4	0.7217	1	1	0.4525	0.838
VIPERS 127071805	127071805	37.941157	-4.352654	19.9014	0.0083	W1P059	3	  4.2	0.5966	1	1	0.4628	0.952
VIPERS 127048107	127048107	37.943374	-4.467469	21.7078	0.0505	W1P059	3	  9.5	0.8812	1	1	0.4525	0.821
VIPERS 127058061	127058061	37.943851	-4.418696	21.9491	0.0432	W1P059	3	  9.5	0.0952	1	1	0.4508	0.571
VIPERS 127067354	127067354	37.943775	-4.370899	19.2015	0.0052	W1P059	3	  4.5	0.4456	1	1	0.4315	1.000
VIPERS 127057727	127057727	37.945391	-4.420000	20.1073	0.0062	W1P059	3	  4.2	0.0000	1	1	-1.0000	-1.000
VIPERS 127052663	127052663	37.946739	-4.443665	20.6014	0.0108	W1P059	3	  4.2	0.5807	1	1	0.4582	0.949
VIPERS 127066352	127066352	37.947783	-4.379154	21.7342	0.0297	W1P059	3	  2.2	0.9985	1	1	0.4525	0.781
VIPERS 127053441	127053441	37.949692	-4.441315	21.9383	0.0376	W1P059	3	  3.2	0.8573	1	1	0.4508	0.821
VIPERS 127072289	127072289	37.948985	-4.351620	22.4196	0.0397	W1P059	3	  2.5	0.5593	1	1	0.4463	0.718
VIPERS 127065062	127065062	37.950989	-4.385194	21.4765	0.0180	W1P059	3	  3.5	0.7268	1	1	0.4519	0.903
VIPERS 127051436	127051436	37.953793	-4.452108	22.4903	0.0445	W1P059	3	  1.2	0.9613	1	1	0.4463	-1.000
VIPERS 127061352	127061352	37.955188	-4.403184	22.3113	0.0310	W1P059	3	  3.2	0.6459	1	1	0.4463	0.756
VIPERS 127048513	127048513	37.957848	-4.466164	22.2654	0.0378	W1P059	3	  3.5	0.6095	1	1	0.4463	0.718
VIPERS 127056192	127056192	37.959010	-4.426514	20.4705	0.0107	W1P059	3	  4.5	0.5053	1	1	0.4472	0.966
VIPERS 127069969	127069969	37.957851	-4.363110	22.0318	0.0281	W1P059	3	  9.2	1.0284	1	1	0.4524	0.619
VIPERS 127049962	127049962	37.961506	-4.459349	22.4507	0.0376	W1P059	3	  4.5	0.6509	1	1	0.4463	0.756
VIPERS 127070938	127070938	37.961108	-4.358066	22.2641	0.0384	W1P059	3	  4.5	0.5480	1	1	0.4463	0.646
VIPERS 127053396	127053396	37.962674	-4.441295	21.4072	0.0302	W1P059	3	  3.5	0.6462	1	1	0.4519	0.920
VIPERS 127060772	127060772	37.963734	-4.405753	22.1515	0.0348	W1P059	3	  1.5	0.9190	1	1	0.4524	-1.000
VIPERS 127053488	127053488	37.967301	-4.441190	21.9030	0.0255	W1P059	3	  4.2	0.8400	1	1	0.4508	0.821
VIPERS 127063131	127063131	37.964961	-4.393834	21.7228	0.0244	W1P059	3	  4.5	0.5479	1	1	0.4525	0.782
VIPERS 127071863	127071863	37.967035	-4.353827	22.4825	0.0538	W1P059	3	  9.5	0.9128	1	1	0.4463	0.745
VIPERS 127072480	127072480	37.970057	-4.350983	20.7968	0.0097	W1P059	3	  4.5	0.5188	1	1	0.4479	0.935
VIPERS 127048611	127048611	37.973671	-4.465581	20.6841	0.0110	W1P059	3	  4.5	0.6077	1	1	0.4582	0.949
VIPERS 127072907	127072907	37.973779	-4.348354	21.3103	0.0166	W1P059	3	  1.5	0.5167	1	1	0.4519	-1.000
VIPERS 127065934	127065934	38.010887	-4.380925	22.1707	0.0428	W1P059	4	  9.5	0.8888	1	1	0.4524	0.750
VIPERS 127066409	127066409	38.012268	-4.379043	21.9180	0.0245	W1P059	4	  4.5	0.8864	1	1	0.4508	0.821
VIPERS 127049569	127049569	38.016076	-4.460244	20.6159	0.0097	W1P059	4	  4.4	0.5488	1	1	0.4582	0.935
VIPERS 127059800	127059800	38.015068	-4.410564	22.3962	0.0351	W1P059	4	  4.2	0.6598	1	1	0.4463	0.756
VIPERS 127068467	127068467	38.016012	-4.369578	21.9875	0.0326	W1P059	4	  2.4	1.0091	1	1	0.4508	0.638
VIPERS 127050174	127050174	38.017571	-4.457424	20.9570	0.0196	W1P059	4	  4.5	0.8352	1	1	0.4479	0.905
VIPERS 127069053	127069053	38.018250	-4.367402	22.2616	0.0255	W1P059	4	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 127052649	127052649	38.020809	-4.445785	22.4578	0.0610	W1P059	4	  4.2	0.5483	1	1	0.4463	0.646
VIPERS 127064965	127064965	38.020648	-4.385517	21.2962	0.0217	W1P059	4	  3.2	0.6466	1	1	0.4519	0.920
VIPERS 127055038	127055038	38.022412	-4.432187	22.0569	0.0340	W1P059	4	  4.5	0.6383	1	1	0.4524	0.756
VIPERS 127051655	127051655	38.023972	-4.450990	21.8740	0.0303	W1P059	4	  3.2	0.8177	1	1	0.4508	0.821
VIPERS 127049164	127049164	38.025784	-4.462431	21.1245	0.0151	W1P059	4	  4.5	0.6070	1	1	0.4410	0.914
VIPERS 127062125	127062125	38.026711	-4.399315	20.8991	0.0122	W1P059	4	  4.5	0.5818	1	1	0.4479	0.949
VIPERS 127052573	127052573	38.032049	-4.444843	20.3409	0.0089	W1P059	4	  4.5	0.6082	1	1	0.4472	0.967
VIPERS 127060395	127060395	38.031225	-4.407004	21.1681	0.0124	W1P059	4	  4.5	0.6516	1	1	0.4410	0.920
VIPERS 127071474	127071474	38.032791	-4.356040	20.5390	0.0077	W1P059	4	  4.5	0.6429	1	1	0.4582	0.959
VIPERS 127052637	127052637	38.034543	-4.444029	20.1660	0.0074	W1P059	4	  4.5	0.6079	1	1	0.4392	0.967
VIPERS 127068241	127068241	38.035444	-4.369225	21.4015	0.0227	W1P059	4	  4.5	0.5135	1	1	0.4519	0.858
VIPERS 127051173	127051173	38.036551	-4.453326	22.3397	0.0424	W1P059	4	  4.5	0.6430	1	1	0.4463	0.756
VIPERS 127059846	127059846	38.041636	-4.409593	21.1049	0.0108	W1P059	4	  4.5	0.5289	1	1	0.4410	0.858
VIPERS 127072434	127072434	38.041325	-4.351401	21.7229	0.0370	W1P059	4	  0.0	9.9999	1	1	0.4525	-1.000
VIPERS 127049479	127049479	38.042654	-4.461451	22.0925	0.0359	W1P059	4	  1.5	1.0019	1	1	0.4524	-1.000
VIPERS 127062873	127062873	38.043279	-4.396111	22.2228	0.0270	W1P059	4	  4.2	0.6067	1	1	0.4524	0.718
VIPERS 127071530	127071530	38.044445	-4.355557	21.3748	0.0215	W1P059	4	  4.5	0.6419	1	1	0.4519	0.920
VIPERS 127047992	127047992	38.045243	-4.466800	20.2237	0.0075	W1P059	4	  4.4	0.6457	1	1	0.4392	0.982
VIPERS 127067203	127067203	38.045939	-4.375277	22.1176	0.0493	W1P059	4	  1.2	0.5872	1	1	0.4524	-1.000
VIPERS 127049645	127049645	38.048228	-4.460994	22.2070	0.0322	W1P059	4	  9.5	0.7786	1	1	0.4524	0.771
VIPERS 127057333	127057333	38.048673	-4.422744	22.4939	0.0610	W1P059	4	  2.5	1.1442	1	1	0.4463	0.522
VIPERS 127072203	127072203	38.048045	-4.352535	21.4442	0.0211	W1P059	4	  9.5	0.6382	1	1	0.4519	0.920
VIPERS 127056728	127056728	38.050840	-4.424364	21.2585	0.0246	W1P059	4	  4.5	0.4498	1	1	0.4519	0.824
VIPERS 127065374	127065374	38.051293	-4.384002	22.4136	0.0366	W1P059	4	  3.2	0.8914	1	1	-1.0000	0.750
VIPERS 127048288	127048288	38.053181	-4.466729	21.2806	0.0220	W1P059	4	  3.5	0.6442	1	1	0.4519	0.920
VIPERS 127064066	127064066	38.053893	-4.390597	21.4302	0.0178	W1P059	4	  4.2	0.5820	1	1	0.4519	0.914
VIPERS 127047392	127047392	38.055418	-4.470953	21.6170	0.0203	W1P059	4	  4.5	0.5408	1	1	0.4525	0.782
VIPERS 127058918	127058918	38.056273	-4.414559	22.1816	0.0385	W1P059	4	  0.0	9.9999	1	1	0.4524	-1.000
VIPERS 127067032	127067032	38.055903	-4.375932	22.2024	0.0383	W1P059	4	  9.5	0.7104	1	1	0.4524	0.771
VIPERS 127051179	127051179	38.057832	-4.452994	22.4767	0.0622	W1P059	4	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 127059712	127059712	38.058597	-4.408921	21.3498	0.0204	W1P059	4	  2.5	0.5056	1	1	0.4519	0.858
VIPERS 127068031	127068031	38.058821	-4.371742	22.4499	0.0571	W1P059	4	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 127071417	127071417	38.060542	-4.356105	22.4277	0.0484	W1P059	4	  1.2	1.0808	1	1	0.4463	-1.000
VIPERS 127051826	127051826	38.062882	-4.449556	21.8973	0.0279	W1P059	4	  4.5	0.6692	1	1	0.4508	0.856
VIPERS 127051449	127051449	38.064335	-4.451561	21.3146	0.0199	W1P059	4	  4.5	0.8546	1	1	0.4519	0.864
VIPERS 127065653	127065653	38.065428	-4.382212	21.4942	0.0234	W1P059	4	  3.2	0.3965	1	1	0.4519	0.824
VIPERS 127050858	127050858	38.071154	-4.454742	21.6217	0.0281	W1P059	4	  4.4	0.8548	1	1	0.4525	0.821
VIPERS 127058998	127058998	38.068257	-4.413910	22.0595	0.0271	W1P059	4	  4.2	0.3147	1	1	-1.0000	0.858
VIPERS 127067355	127067355	38.069921	-4.373289	20.7354	0.0132	W1P059	4	  4.5	0.5810	1	1	0.4582	0.949
VIPERS 127066813	127066813	38.072669	-4.376787	21.7988	0.0290	W1P059	4	  4.5	0.5399	1	1	0.4508	0.782
VIPERS 127056213	127056213	38.074761	-4.426980	20.3420	0.0089	W1P059	4	  4.2	0.5404	1	1	0.4472	0.966
VIPERS 127070392	127070392	38.074238	-4.360263	20.2727	0.0066	W1P059	4	  4.5	0.4476	1	1	0.4472	0.837
VIPERS 127048969	127048969	38.075756	-4.464199	22.4667	0.0597	W1P059	4	  2.2	1.0045	1	1	0.4463	0.619
VIPERS 127070917	127070917	38.076197	-4.358085	20.5636	0.0088	W1P059	4	  4.5	0.5944	1	1	0.4582	0.949
VIPERS 127049685	127049685	38.077388	-4.458912	22.1270	0.0276	W1P059	4	  9.2	0.8542	1	1	0.4524	0.750
VIPERS 127049193	127049193	38.080381	-4.462941	21.9970	0.0324	W1P059	4	  9.2	0.6100	1	1	0.4508	0.844
VIPERS 127059551	127059551	38.080390	-4.410127	21.2547	0.0246	W1P059	4	  3.5	0.6467	1	1	0.4519	0.920
VIPERS 127051216	127051216	38.082457	-4.450689	20.4616	0.0097	W1P059	4	  4.5	0.5353	1	1	0.4472	0.966
VIPERS 127060726	127060726	38.082518	-4.405592	21.9246	0.0248	W1P059	4	  4.5	0.5111	1	1	0.4508	0.782
VIPERS 127049853	127049853	38.087472	-4.456089	19.9858	0.0081	W1P059	4	  3.5	0.5967	1	1	0.4628	0.952
VIPERS 127063540	127063540	38.086938	-4.390331	20.6587	0.0122	W1P059	4	  3.4	0.6160	1	1	0.4582	0.959
VIPERS 127050004	127050004	38.090182	-4.458467	21.8684	0.0390	W1P059	4	  2.5	0.8346	1	1	0.4508	0.821
VIPERS 127068202	127068202	38.092844	-4.371174	22.2463	0.0385	W1P059	4	  2.2	0.9118	1	1	0.4524	0.745
VIPERS 127050656	127050656	38.093929	-4.454742	20.9981	0.0168	W1P059	4	  2.4	0.8554	1	1	0.4479	0.905
VIPERS 127071141	127071141	38.094465	-4.357114	21.7222	0.0251	W1P059	4	  0.0	9.9999	1	1	0.4525	-1.000
VIPERS 127050750	127050750	38.096420	-4.455493	22.0810	0.0363	W1P059	4	  9.5	0.8547	1	1	0.4524	0.750
VIPERS 127067482	127067482	38.096185	-4.374099	22.2344	0.0487	W1P059	4	  0.0	9.9999	1	1	0.4524	-1.000
VIPERS 127048705	127048705	38.098568	-4.464864	22.0727	0.0298	W1P059	4	  4.2	0.4968	1	1	0.4524	0.608
VIPERS 127069827	127069827	38.098945	-4.363472	22.0196	0.0210	W1P059	4	  4.4	0.5813	1	1	0.4524	0.718
VIPERS 127048020	127048020	38.100386	-4.468645	21.7374	0.0212	W1P059	4	  4.5	0.5438	1	1	0.4525	0.782
VIPERS 127061848	127061848	38.100356	-4.398511	22.4399	0.0680	W1P059	4	  1.2	1.1373	1	1	0.4463	-1.000
VIPERS 127051111	127051111	38.102326	-4.453639	22.2669	0.0430	W1P059	4	  4.5	0.5377	1	1	0.4463	0.646
VIPERS 127060046	127060046	38.103915	-4.409514	22.1635	0.0253	W1P059	4	  4.5	0.5148	1	1	0.4524	0.646
VIPERS 127058378	127058378	38.105888	-4.417379	22.4620	0.0436	W1P059	4	  9.5	0.5262	1	1	0.4463	0.646
VIPERS 127070201	127070201	38.106071	-4.361615	22.2511	0.0279	W1P059	4	  4.5	0.6432	1	1	0.4463	0.756
VIPERS 127072594	127072594	38.108285	-4.350187	21.2977	0.0247	W1P059	4	  3.5	0.7638	1	1	0.4519	0.903
VIPERS 127070473	127070473	38.109667	-4.360446	22.3337	0.0420	W1P059	4	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 127053527	127053527	38.110948	-4.441227	22.1716	0.0396	W1P059	4	  9.5	0.7460	1	1	0.4524	0.771
VIPERS 127053955	127053955	38.115516	-4.438788	21.7689	0.0269	W1P059	4	  3.2	0.6804	1	1	0.4508	0.856
VIPERS 127071712	127071712	38.115360	-4.354832	21.4356	0.0222	W1P059	4	  4.2	0.8878	1	1	0.4519	0.864
VIPERS 127049468	127049468	38.117035	-4.461772	21.6698	0.0210	W1P059	4	  3.5	0.8216	1	1	0.4525	0.821
VIPERS 127059950	127059950	38.116906	-4.409130	21.8451	0.0251	W1P059	4	  9.2	0.6150	1	1	0.4508	0.856
VIPERS 127063524	127063524	38.118568	-4.392956	22.1253	0.0240	W1P059	4	 13.2	1.1006	1	1	-1.0000	-1.000
VIPERS 127049789	127049789	38.119495	-4.456908	21.2732	0.0210	W1P059	4	  1.5	0.4987	1	1	0.4519	-1.000
VIPERS 127059904	127059904	38.119691	-4.409827	22.4655	0.0463	W1P059	4	  9.5	0.9176	1	1	0.4463	0.745
VIPERS 127084751	127084751	38.011272	-4.294346	21.7151	0.0340	W1P059	1	  9.5	0.6556	1	1	0.4525	0.856
VIPERS 127097718	127097718	38.011930	-4.238254	22.0482	0.0283	W1P059	1	  2.2	0.9529	1	1	0.4524	0.745
VIPERS 127107474	127107474	38.010882	-4.194272	21.7576	0.0200	W1P059	1	  4.5	0.7500	1	1	0.4508	0.838
VIPERS 127090806	127090806	38.014114	-4.267611	21.8420	0.0259	W1P059	1	  3.5	0.6563	1	1	0.4508	0.856
VIPERS 127100574	127100574	38.013864	-4.225784	22.0453	0.0334	W1P059	1	  2.2	0.7479	1	1	0.4524	0.771
VIPERS 127083918	127083918	38.016210	-4.298001	21.2270	0.0124	W1P059	1	  0.0	9.9999	1	1	0.4410	-1.000
VIPERS 127106614	127106614	38.015243	-4.197901	20.3333	0.0065	W1P059	1	  4.2	0.0000	1	1	0.4472	-1.000
VIPERS 127090927	127090927	38.017579	-4.267353	21.5497	0.0196	W1P059	1	  4.5	0.5813	1	1	0.4525	0.844
VIPERS 127094387	127094387	38.018749	-4.252396	21.2486	0.0212	W1P059	1	  4.5	0.6532	1	1	0.4410	0.920
VIPERS 127088830	127088830	38.020278	-4.276570	22.4080	0.0590	W1P059	1	  9.5	0.6540	1	1	0.4463	0.756
VIPERS 127086146	127086146	38.022023	-4.286808	20.5391	0.0082	W1P059	1	  4.5	0.6571	1	1	0.4582	0.959
VIPERS 127104746	127104746	38.022603	-4.206584	22.4194	0.0363	W1P059	1	  3.5	0.9490	1	1	0.4463	0.745
VIPERS 127089099	127089099	38.024333	-4.274561	19.9014	0.0055	W1P059	1	  4.5	0.6503	1	1	0.4628	0.978
VIPERS 127098011	127098011	38.023835	-4.236204	21.8881	0.0421	W1P059	1	  9.2	0.6596	1	1	0.4508	0.856
VIPERS 127094190	127094190	38.026128	-4.251324	20.1144	0.0081	W1P059	1	  3.4	0.6197	1	1	0.4392	0.982
VIPERS 127104241	127104241	38.025922	-4.208555	22.4493	0.0408	W1P059	1	  2.5	0.9503	1	1	0.4463	0.745
VIPERS 127095887	127095887	38.029190	-4.245873	21.4988	0.0211	W1P059	1	  3.5	0.7269	1	1	0.4519	0.903
VIPERS 127090579	127090579	38.030568	-4.268608	22.2348	0.0359	W1P059	1	  4.2	0.7378	1	1	0.4524	0.771
VIPERS 127100981	127100981	38.030445	-4.223897	21.8291	0.0294	W1P059	1	  4.5	0.6250	1	1	0.4508	0.856
VIPERS 127083664	127083664	38.036776	-4.299549	20.5913	0.0083	W1P059	1	  3.5	0.5482	1	1	0.4582	0.935
VIPERS 127099854	127099854	38.035507	-4.228517	21.9826	0.0263	W1P059	1	  4.2	0.6588	1	1	0.4508	0.856
VIPERS 127093273	127093273	38.037931	-4.256465	22.3864	0.0430	W1P059	1	  9.5	0.7078	1	1	0.4463	0.771
VIPERS 127102392	127102392	38.038093	-4.217211	21.2649	0.0173	W1P059	1	  4.5	0.7512	1	1	0.4519	0.903
VIPERS 127084168	127084168	38.040440	-4.297169	22.0796	0.0375	W1P059	1	  9.5	0.6522	1	1	0.4524	0.756
VIPERS 127107027	127107027	38.039531	-4.195414	21.0984	0.0148	W1P059	1	  4.2	0.7473	1	1	0.4410	0.903
VIPERS 127091474	127091474	38.041924	-4.265152	21.7144	0.0320	W1P059	1	  2.5	0.6509	1	1	0.4525	0.856
VIPERS 127100394	127100394	38.042420	-4.226375	22.4348	0.0359	W1P059	1	  2.5	1.0558	1	1	0.4463	0.619
VIPERS 127086693	127086693	38.045103	-4.285523	20.2417	0.0080	W1P059	1	  4.5	0.5456	1	1	0.4392	0.966
VIPERS 127099231	127099231	38.045688	-4.230089	19.4962	0.0041	W1P059	1	  4.2	0.2868	1	1	0.4866	1.000
VIPERS 127087411	127087411	38.047460	-4.282142	22.1354	0.0356	W1P059	1	  4.5	0.6502	1	1	0.4524	0.756
VIPERS 127097916	127097916	38.047286	-4.237270	22.0151	0.0366	W1P059	1	  2.5	0.5464	1	1	0.4524	0.646
VIPERS 127091930	127091930	38.048599	-4.263074	21.1094	0.0156	W1P059	1	  4.4	0.6457	1	1	0.4410	0.920
VIPERS 127090852	127090852	38.049887	-4.267277	22.0764	0.0376	W1P059	1	  3.5	0.8796	1	1	0.4524	0.750
VIPERS 127089266	127089266	38.052148	-4.273908	22.4227	0.0454	W1P059	1	  4.5	0.6444	1	1	0.4463	0.756
VIPERS 127107783	127107783	38.052973	-4.192692	21.9448	0.0360	W1P059	1	  4.5	0.5507	1	1	0.4508	0.844
VIPERS 127094632	127094632	38.055366	-4.250668	21.3432	0.0149	W1P059	1	  4.5	0.6225	1	1	0.4519	0.920
VIPERS 127106148	127106148	38.054178	-4.197107	20.2424	0.0123	W1P059	1	  4.2	0.7248	1	1	0.4392	0.967
VIPERS 127089272	127089272	38.058184	-4.274407	21.0161	0.0118	W1P059	1	  4.5	0.6460	1	1	0.4410	0.920
VIPERS 127103360	127103360	38.058268	-4.212689	22.0958	0.0267	W1P059	1	  4.5	0.8381	1	1	0.4524	0.750
VIPERS 127083467	127083467	38.060733	-4.299736	22.3439	0.0514	W1P059	1	  2.5	0.6128	1	1	0.4463	0.756
VIPERS 127097830	127097830	38.060126	-4.237596	22.1387	0.0386	W1P059	1	  1.5	0.9490	1	1	0.4524	-1.000
VIPERS 127084139	127084139	38.063008	-4.297314	22.0706	0.0336	W1P059	1	  3.2	0.6062	1	1	0.4524	0.718
VIPERS 127098471	127098471	38.063214	-4.234333	21.4129	0.0189	W1P059	1	  4.5	0.7491	1	1	0.4519	0.903
VIPERS 127102153	127102153	38.064645	-4.217617	20.2928	0.0071	W1P059	1	  4.2	0.5949	1	1	0.4472	0.967
VIPERS 127107299	127107299	38.065812	-4.194097	20.5033	0.0082	W1P059	1	  4.5	0.7512	1	1	0.4582	0.939
VIPERS 127099517	127099517	38.067183	-4.229359	20.4948	0.0104	W1P059	1	  4.5	0.7517	1	1	0.4472	0.967
VIPERS 127108165	127108165	38.067183	-4.186027	20.3669	0.0097	W1P059	1	  4.4	0.8212	1	1	0.4472	0.879
VIPERS 127083972	127083972	38.069350	-4.297662	22.4822	0.0335	W1P059	1	  4.2	0.0000	1	1	-1.0000	-1.000
VIPERS 127110827	127110827	38.069205	-4.179388	21.5446	0.0194	W1P059	1	  4.5	0.7496	1	1	0.4525	0.838
VIPERS 127085947	127085947	38.072475	-4.288746	21.4572	0.0222	W1P059	1	  3.5	0.5423	1	1	0.4519	0.858
VIPERS 127094802	127094802	38.072302	-4.250392	21.1648	0.0125	W1P059	1	  4.5	0.6514	1	1	0.4410	0.920
VIPERS 127109039	127109039	38.072326	-4.186951	22.0628	0.0309	W1P059	1	  3.2	0.9680	1	1	0.4524	0.745
VIPERS 127088304	127088304	38.074264	-4.278408	22.2142	0.0303	W1P059	1	  3.5	0.5944	1	1	0.4524	0.718
VIPERS 127103571	127103571	38.073704	-4.211690	21.1585	0.0137	W1P059	1	  4.2	0.5410	1	1	0.4410	0.858
VIPERS 127086475	127086475	38.075777	-4.286711	21.6122	0.0193	W1P059	1	  4.2	0.6895	1	1	0.4525	0.856
VIPERS 127110119	127110119	38.075142	-4.182081	22.2480	0.0254	W1P059	1	  4.2	0.8388	1	1	0.4524	0.750
VIPERS 127085523	127085523	38.077041	-4.290727	21.5243	0.0167	W1P059	1	  4.2	0.8173	1	1	0.4525	0.821
VIPERS 127111453	127111453	38.076880	-4.176042	21.1346	0.0155	W1P059	1	  2.5	0.5021	1	1	0.4410	0.858
VIPERS 127105515	127105515	38.079582	-4.202065	20.5587	0.0077	W1P059	1	  4.5	0.7525	1	1	0.4582	0.939
VIPERS 127090906	127090906	38.082189	-4.267142	22.4135	0.0331	W1P059	1	  4.2	0.5484	1	1	0.4463	0.646
VIPERS 127101620	127101620	38.081980	-4.220985	22.1372	0.0340	W1P059	1	  1.5	0.4933	1	1	0.4524	-1.000
VIPERS 127085946	127085946	38.083516	-4.289149	21.7227	0.0288	W1P059	1	  2.5	0.7297	1	1	0.4525	0.838
VIPERS 127096073	127096073	38.084578	-4.244613	21.8227	0.0223	W1P059	1	  1.2	0.0000	1	1	0.4508	-1.000
VIPERS 127109089	127109089	38.084320	-4.186904	22.1103	0.0310	W1P059	1	  4.5	0.5814	1	1	0.4524	0.718
VIPERS 127084391	127084391	38.086320	-4.295681	22.4159	0.0415	W1P059	1	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 127111749	127111749	38.087151	-4.175110	20.8174	0.0111	W1P059	1	  4.5	0.5923	1	1	0.4479	0.949
VIPERS 127091822	127091822	38.088823	-4.262831	19.7466	0.0060	W1P059	1	  4.5	0.6785	1	1	0.4290	0.978
VIPERS 127101785	127101785	38.088918	-4.220303	21.7961	0.0228	W1P059	1	  1.2	0.4876	1	1	0.4508	-1.000
VIPERS 127091124	127091124	38.090993	-4.266546	21.0240	0.0128	W1P059	1	  4.5	0.6827	1	1	0.4410	0.920
VIPERS 127110684	127110684	38.091040	-4.180066	21.8021	0.0290	W1P059	1	  4.5	0.6807	1	1	0.4508	0.856
VIPERS 127100960	127100960	38.095635	-4.223873	21.9989	0.0304	W1P059	1	  0.0	9.9999	1	1	0.4508	-1.000
VIPERS 127109610	127109610	38.095748	-4.184533	21.2713	0.0189	W1P059	1	  4.2	0.7634	1	1	0.4519	0.903
VIPERS 127090419	127090419	38.098036	-4.269213	20.4345	0.0091	W1P059	1	  3.5	0.6155	1	1	0.4472	0.982
VIPERS 127101681	127101681	38.097239	-4.220514	21.7577	0.0216	W1P059	1	  9.5	0.7545	1	1	0.4508	0.838
VIPERS 127085681	127085681	38.101831	-4.290189	21.4662	0.0172	W1P059	1	  4.5	0.6164	1	1	0.4519	0.920
VIPERS 127099398	127099398	38.101478	-4.230637	21.1876	0.0114	W1P059	1	  4.4	0.5927	1	1	0.4410	0.914
VIPERS 127104908	127104908	38.102673	-4.201358	20.9270	0.0131	W1P059	1	  3.5	0.7516	1	1	0.4479	0.939
VIPERS 127084942	127084942	38.104792	-4.293696	21.1624	0.0134	W1P059	1	  4.5	0.6154	1	1	0.4410	0.920
VIPERS 127094927	127094927	38.104319	-4.249876	21.1366	0.0145	W1P059	1	  4.5	0.5374	1	1	0.4410	0.858
VIPERS 127094961	127094961	38.106259	-4.247211	21.9476	0.0997	W1P059	1	  0.0	9.9999	1	1	0.4508	-1.000
VIPERS 127105041	127105041	38.105890	-4.204943	22.4260	0.0310	W1P059	1	  1.2	0.1758	1	1	0.4463	-1.000
VIPERS 127090868	127090868	38.109353	-4.267403	22.0219	0.0244	W1P059	1	  4.2	0.4501	1	1	0.4524	0.608
VIPERS 127101649	127101649	38.108799	-4.220215	20.9779	0.0129	W1P059	1	  4.4	0.7565	1	1	0.4479	0.939
VIPERS 127083822	127083822	38.111664	-4.297406	19.5709	0.0038	W1P059	1	  4.5	0.5403	1	0	-99.0000	-99.000
VIPERS 127094973	127094973	38.111235	-4.249826	21.2434	0.0138	W1P059	1	  3.4	0.7508	1	1	0.4410	0.903
VIPERS 127104833	127104833	38.110556	-4.206178	22.2227	0.0436	W1P059	1	  9.5	0.6102	1	1	0.4524	0.718
VIPERS 127087028	127087028	38.113578	-4.284127	22.1478	0.0232	W1P059	1	  1.2	0.0000	1	1	-1.0000	-1.000
VIPERS 127100810	127100810	38.113049	-4.223838	22.3346	0.0400	W1P059	1	  1.2	0.4979	1	1	0.4463	-1.000
VIPERS 127111668	127111668	38.112205	-4.175442	22.3446	0.0471	W1P059	1	  1.5	0.5860	1	1	0.4463	-1.000
VIPERS 127094343	127094343	38.115583	-4.252188	20.3803	0.0105	W1P059	1	  1.2	0.6575	1	1	0.4472	-1.000
VIPERS 127105603	127105603	38.115832	-4.202503	21.1527	0.0193	W1P059	1	  3.5	0.7510	1	1	0.4410	0.903
VIPERS 127097906	127097906	38.117310	-4.233164	19.6434	0.0050	W1P059	1	  2.2	0.6339	1	1	0.4290	0.978
VIPERS 127109058	127109058	38.118228	-4.186739	21.2800	0.0151	W1P059	1	  4.5	0.6536	1	1	0.4519	0.920
VIPERS 127085011	127085011	38.119905	-4.289821	22.0839	0.0301	W1P059	1	  9.5	0.7648	1	1	0.4524	0.771
VIPERS 127103809	127103809	38.119733	-4.211120	21.7598	0.0211	W1P059	1	  9.2	0.9546	1	1	0.4508	0.781
VIPERS 124085328	124085328	35.174254	-4.298626	20.8124	0.0092	W1P051	1	  1.5	0.6049	1	1	0.4479	-1.000
